time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-09-29T02:18:58.290Z,53.5726,-35.3279,10.0,4.3,mb,25.0,161.0,18.397,0.65,us,us6000ir2p,2022-10-06T00:04:05.040Z,Reykjanes Ridge,earthquake,11.6,1.907,0.201,7.0,reviewed,us,us
2022-09-29T02:15:47.353Z,53.6604,-35.2811,10.0,4.5,mb,31.0,65.0,18.398,0.79,us,us6000ir2n,2022-10-05T23:58:24.040Z,Reykjanes Ridge,earthquake,12.47,1.864,0.157,12.0,reviewed,us,us
2022-09-29T02:06:45.119Z,53.6861,-35.0182,10.0,4.6,mb,94.0,82.0,15.346,0.76,us,us6000ip50,2022-10-05T23:53:16.040Z,Reykjanes Ridge,earthquake,10.82,1.853,0.064,72.0,reviewed,us,us
2022-09-29T01:36:23.911Z,53.7112,-35.2245,10.0,4.6,mb,71.0,149.0,15.275,0.52,us,us6000ir2m,2022-10-05T23:50:42.040Z,Reykjanes Ridge,earthquake,12.52,1.896,0.079,48.0,reviewed,us,us
2022-09-29T01:22:13.830Z,17.0938,147.123,35.0,4.8,mb,34.0,145.0,20.919,0.61,us,us6000ir2l,2022-10-05T23:41:38.040Z,"254 km NE of Saipan, Northern Mariana Islands",earthquake,6.06,1.932,0.167,17.0,reviewed,us,us
2022-09-29T01:06:09.334Z,35.6404,23.2467,46.061,4.3,mb,46.0,202.0,1.386,0.56,us,us6000ip4f,2022-10-05T23:00:24.040Z,"40 km WNW of Kíssamos, Greece",earthquake,8.12,9.407,0.147,13.0,reviewed,us,us
2022-09-29T00:42:37.853Z,-13.9947,166.775,11.806,4.7,mb,26.0,145.0,1.502,0.79,us,us6000ip4a,2022-09-29T01:06:06.040Z,"84 km W of Sola, Vanuatu",earthquake,10.59,4.547,0.127,19.0,reviewed,us,us
2022-09-29T00:38:28.532Z,53.8044,-35.1776,10.0,4.9,mb,58.0,100.0,9.197,0.86,us,us6000ip48,2022-09-29T00:57:38.040Z,Reykjanes Ridge,earthquake,11.03,1.915,0.068,68.0,reviewed,us,us
2022-09-28T23:42:40.004Z,53.7562,-35.5553,10.0,4.5,mb,41.0,101.0,9.119,0.79,us,us6000ip41,2022-09-29T00:26:46.040Z,Reykjanes Ridge,earthquake,7.69,1.777,0.075,52.0,reviewed,us,us
2022-09-28T23:09:32.060Z,55.5355,160.589,137.8,4.5,mb,69.0,101.0,2.762,0.71,us,us6000ip3m,2022-09-28T23:25:08.040Z,"60 km E of Atlasovo, Russia",earthquake,9.32,7.739,0.048,128.0,reviewed,us,us
2022-09-28T22:34:47.730Z,8.5423,-102.7333,10.0,5.5,mww,88.0,203.0,9.841,0.98,us,us6000ip3f,2022-09-29T22:37:25.942Z,northern East Pacific Rise,earthquake,12.11,1.954,0.057,30.0,reviewed,us,us
2022-09-28T21:41:07.022Z,16.9461,147.1804,29.874,5.1,mb,87.0,80.0,20.093,0.78,us,us6000ip2z,2022-09-28T22:43:26.177Z,"245 km NE of Saipan, Northern Mariana Islands",earthquake,11.4,5.262,0.037,242.0,reviewed,us,us
2022-09-28T21:34:04.595Z,17.8556,-61.5342,29.796,4.3,mwr,38.0,178.0,0.303,0.67,us,us6000ip2v,2022-09-28T21:51:53.040Z,"40 km NE of Codrington, Antigua and Barbuda",earthquake,4.03,5.31,0.037,70.0,reviewed,us,us
2022-09-28T21:11:18.470Z,53.6152,-35.172,10.0,4.7,mb,40.0,148.0,15.375,0.86,us,us6000ip2r,2022-09-28T21:29:36.040Z,Reykjanes Ridge,earthquake,12.83,1.91,0.074,55.0,reviewed,us,us
2022-09-28T20:10:43.819Z,32.3603,142.6535,10.0,4.4,mb,22.0,212.0,2.509,0.76,us,us6000iqss,2022-10-07T20:47:45.040Z,"Izu Islands, Japan region",earthquake,13.87,1.951,0.269,4.0,reviewed,us,us
2022-09-28T20:03:59.521Z,-14.2805,-73.6718,82.919,4.6,mb,57.0,86.0,3.838,1.15,us,us6000ip2d,2022-10-05T22:02:03.040Z,"17 km SW of Pampachiri, Peru",earthquake,3.44,5.811,0.089,38.0,reviewed,us,us
2022-09-28T20:03:32.699Z,53.5492,-35.3724,10.0,4.4,mb,18.0,79.0,15.389,0.86,us,us6000iqtj,2022-10-05T22:00:19.040Z,Reykjanes Ridge,earthquake,15.91,1.919,0.162,11.0,reviewed,us,us
2022-09-28T19:59:07.777Z,53.3183,-35.4672,10.0,4.4,mb,21.0,110.0,18.391,0.71,us,us6000iqsu,2022-10-05T21:48:44.040Z,Reykjanes Ridge,earthquake,13.92,1.912,0.154,12.0,reviewed,us,us
2022-09-28T19:50:03.243Z,53.3955,-35.7189,10.0,4.3,mb,16.0,81.0,18.224,0.66,us,us6000iqst,2022-10-05T21:44:23.040Z,Reykjanes Ridge,earthquake,12.92,1.927,0.267,4.0,reviewed,us,us
2022-09-28T19:48:40.021Z,17.7053,-61.6358,38.398,5.2,mww,97.0,56.0,0.147,0.99,us,us6000ip1x,2022-10-05T21:41:44.039Z,"22 km ENE of Codrington, Antigua and Barbuda",earthquake,5.57,4.505,0.073,18.0,reviewed,us,us
2022-09-28T19:32:34.206Z,-22.4656,-174.6362,10.0,4.6,mb,31.0,162.0,1.393,0.52,us,us6000ip1v,2022-10-05T21:31:49.040Z,Tonga region,earthquake,11.76,1.903,0.113,24.0,reviewed,us,us
2022-09-28T19:03:43.896Z,54.0971,-35.0739,10.0,4.3,mb,18.0,160.0,8.986,0.54,us,us6000iqsp,2022-10-07T20:53:15.040Z,Reykjanes Ridge,earthquake,12.54,1.643,0.216,6.0,reviewed,us,us
2022-09-28T18:53:43.612Z,-3.4082,146.2804,10.0,4.6,mb,20.0,79.0,6.021,0.53,us,us6000iqsk,2022-10-05T21:06:33.040Z,"187 km SW of Lorengau, Papua New Guinea",earthquake,10.31,1.902,0.182,9.0,reviewed,us,us
2022-09-28T18:33:31.484Z,53.7342,-35.1444,10.0,4.6,mb,38.0,161.0,18.455,0.99,us,us6000iqsm,2022-10-05T21:02:27.040Z,Reykjanes Ridge,earthquake,13.82,1.924,0.122,20.0,reviewed,us,us
2022-09-28T18:27:52.509Z,53.8178,-35.3298,10.0,4.5,mb,34.0,79.0,9.137,0.86,us,us6000iqt0,2022-10-05T20:39:50.040Z,Reykjanes Ridge,earthquake,7.87,1.861,0.099,30.0,reviewed,us,us
2022-09-28T18:18:20.743Z,53.991,-34.9021,10.0,4.5,mb,25.0,148.0,9.13,0.68,us,us6000iqsi,2022-10-05T18:39:13.040Z,Reykjanes Ridge,earthquake,7.91,1.826,0.192,8.0,reviewed,us,us
2022-09-28T18:03:28.841Z,27.6447,54.2212,17.412,4.7,mb,75.0,33.0,3.224,0.73,us,us6000ip1l,2022-10-05T18:17:01.040Z,"8 km ESE of Gerāsh, Iran",earthquake,8.1,3.889,0.064,74.0,reviewed,us,us
2022-09-28T17:56:23.024Z,53.8308,-35.0818,10.0,4.7,mb,46.0,95.0,15.199,1.17,us,us6000iqsg,2022-10-05T18:13:03.040Z,Reykjanes Ridge,earthquake,6.97,1.741,0.093,35.0,reviewed,us,us
2022-09-28T17:50:32.154Z,17.0064,146.9732,39.797,4.4,mb,25.0,166.0,3.958,0.49,us,us6000iqsc,2022-10-05T17:52:49.040Z,"237 km NNE of Saipan, Northern Mariana Islands",earthquake,15.54,9.515,0.155,12.0,reviewed,us,us
2022-09-28T17:45:20.796Z,17.0465,147.139,33.053,4.2,mb,19.0,172.0,4.076,0.84,us,us6000iqsd,2022-10-05T13:31:09.040Z,"251 km NE of Saipan, Northern Mariana Islands",earthquake,11.85,6.54,0.237,5.0,reviewed,us,us
2022-09-28T17:44:36.286Z,53.772,-35.3169,10.0,4.4,mb,25.0,138.0,9.18,1.09,us,us6000iqse,2022-10-05T13:24:58.040Z,Reykjanes Ridge,earthquake,12.28,1.917,0.134,16.0,reviewed,us,us
2022-09-28T17:35:11.271Z,16.9794,147.0679,26.334,5.1,mww,123.0,41.0,3.983,0.9,us,us6000ip1i,2022-10-04T21:19:39.958Z,Mariana Islands region,earthquake,9.11,3.836,0.078,16.0,reviewed,us,us
2022-09-28T17:33:33.667Z,17.0732,147.6048,10.0,4.5,mb,17.0,166.0,4.355,0.33,us,us6000iqsa,2022-10-04T21:14:59.040Z,"285 km NE of Saipan, Northern Mariana Islands",earthquake,13.71,1.958,0.191,8.0,reviewed,us,us
2022-09-28T16:18:02.895Z,33.3435,46.8412,10.0,4.3,mb,23.0,59.0,1.998,0.89,us,us6000ip18,2022-10-11T23:37:41.040Z,"50 km SE of Īlām, Iran",earthquake,8.33,1.933,0.178,9.0,reviewed,us,us
2022-09-28T16:11:30.039Z,-17.5151,-178.8761,549.45,4.3,mb,39.0,84.0,2.937,0.88,us,us6000ip19,2022-10-11T23:28:00.040Z,"201 km ENE of Levuka, Fiji",earthquake,14.27,10.141,0.106,25.0,reviewed,us,us
2022-09-28T15:37:42.878Z,53.8719,-35.3477,10.0,4.6,mb,72.0,157.0,9.086,0.57,us,us6000iqs4,2022-10-11T23:22:37.040Z,Reykjanes Ridge,earthquake,11.89,1.927,0.071,60.0,reviewed,us,us
2022-09-28T15:15:09.558Z,53.8143,-35.2252,10.0,4.6,mb,92.0,105.0,13.021,0.68,us,us6000iqs3,2022-10-11T22:58:35.040Z,Reykjanes Ridge,earthquake,10.38,1.77,0.061,80.0,reviewed,us,us
2022-09-28T15:13:46.725Z,-45.832,-75.902,10.0,4.6,mb,24.0,157.0,1.814,0.44,us,us6000ip0e,2022-10-11T21:56:02.040Z,"243 km W of Puerto Chacabuco, Chile",earthquake,4.84,1.894,0.129,18.0,reviewed,us,us
2022-09-28T14:13:45.744Z,53.5003,-35.3121,10.0,4.9,mb,93.0,79.0,9.413,0.5,us,us6000inz5,2022-09-29T08:12:31.040Z,Reykjanes Ridge,earthquake,9.78,1.857,0.043,172.0,reviewed,us,us
2022-09-28T13:20:48.370Z,53.8657,-35.267,10.0,4.6,mb,63.0,137.0,9.117,0.34,us,us6000inz1,2022-10-04T13:58:19.040Z,Reykjanes Ridge,earthquake,5.89,1.928,0.06,83.0,reviewed,us,us
2022-09-28T12:49:10.179Z,53.8106,-35.214,10.0,4.6,mb,47.0,114.0,9.18,0.39,us,us6000inyz,2022-09-28T13:50:47.040Z,Reykjanes Ridge,earthquake,3.99,1.951,0.084,42.0,reviewed,us,us
2022-09-28T12:30:44.134Z,53.7496,-35.5173,10.0,4.6,mb,38.0,106.0,9.136,0.46,us,us6000inyt,2022-09-28T12:47:23.040Z,Reykjanes Ridge,earthquake,12.92,1.962,0.094,34.0,reviewed,us,us
2022-09-28T11:47:52.829Z,-25.6105,-70.5372,72.077,4.4,mb,23.0,176.0,0.538,0.67,us,us6000inyj,2022-10-12T06:31:59.284Z,"Near the coast of Antofagasta, Chile",earthquake,5.96,7.518,0.19,8.0,reviewed,us,us
2022-09-28T11:41:39.151Z,2.7319,128.1508,73.152,4.6,mb,31.0,115.0,2.099,0.67,us,us6000inyi,2022-10-12T06:29:42.040Z,"112 km N of Tobelo, Indonesia",earthquake,9.18,4.702,0.116,22.0,reviewed,us,us
2022-09-28T11:39:37.644Z,53.8041,-35.4682,10.0,4.5,mb,38.0,101.0,17.257,0.6,us,us6000iqrs,2022-10-12T06:27:27.040Z,Reykjanes Ridge,earthquake,14.38,1.936,0.092,35.0,reviewed,us,us
2022-09-28T11:18:44.713Z,45.9662,-27.4921,10.0,4.3,mb,17.0,118.0,15.33,0.25,us,us6000iqrr,2022-10-12T06:12:47.040Z,northern Mid-Atlantic Ridge,earthquake,9.16,1.922,0.142,14.0,reviewed,us,us
2022-09-28T10:59:47.720Z,53.5528,-35.3336,10.0,4.6,mb,58.0,121.0,10.32,0.48,us,us6000ip0b,2022-10-12T06:07:24.040Z,Reykjanes Ridge,earthquake,11.82,1.915,0.078,49.0,reviewed,us,us
2022-09-28T10:47:08.745Z,32.2842,142.6421,10.0,4.3,mb,18.0,148.0,2.524,0.5,us,us6000iqrm,2022-10-12T06:00:17.040Z,"Izu Islands, Japan region",earthquake,6.94,1.932,0.189,8.0,reviewed,us,us
2022-09-28T10:46:54.297Z,32.2446,142.7632,10.0,4.2,mb,14.0,152.0,2.634,0.58,us,us6000iqte,2022-10-12T06:01:08.040Z,"Izu Islands, Japan region",earthquake,9.63,1.942,0.236,5.0,reviewed,us,us
2022-09-28T10:39:16.263Z,18.0449,-103.4657,10.0,4.2,mb,25.0,220.0,1.709,0.72,us,us6000inyf,2022-10-09T07:40:18.154Z,"55 km SSE of La Placita de Morelos, Mexico",earthquake,8.1,1.985,0.125,18.0,reviewed,us,us
2022-09-28T10:32:16.802Z,32.3683,142.6289,10.0,4.5,mb,34.0,130.0,2.487,0.73,us,us6000inye,2022-10-09T13:12:21.040Z,"Izu Islands, Japan region",earthquake,6.34,1.897,0.116,22.0,reviewed,us,us
2022-09-28T10:13:09.682Z,-54.6811,159.0392,9.371,4.4,mb,19.0,110.0,0.189,0.31,us,us6000iqrk,2022-10-09T13:08:32.040Z,Macquarie Island region,earthquake,7.67,3.186,0.163,11.0,reviewed,us,us
2022-09-28T10:03:05.654Z,53.7753,-35.1666,10.0,5.0,mww,108.0,74.0,9.225,0.49,us,us6000iny7,2022-10-09T13:04:11.040Z,Reykjanes Ridge,earthquake,9.75,1.894,0.047,44.0,reviewed,us,us
2022-09-28T09:53:12.116Z,-3.1211,-77.0086,57.812,4.4,mb,33.0,108.0,1.91,0.82,us,us6000iny1,2022-10-09T12:55:15.040Z,"74 km WNW of Alianza Cristiana, Peru",earthquake,8.93,12.114,0.106,26.0,reviewed,us,us
2022-09-28T09:51:32.300Z,53.6494,-35.1467,10.0,4.4,mb,25.0,169.0,10.31,0.58,us,us6000iqrz,2022-10-09T12:53:35.040Z,Reykjanes Ridge,earthquake,10.19,1.947,0.121,20.0,reviewed,us,us
2022-09-28T09:50:58.167Z,53.859,-35.2496,10.0,4.7,mb,45.0,127.0,9.128,0.79,us,us6000iny6,2022-10-09T12:48:07.040Z,Reykjanes Ridge,earthquake,11.9,1.907,0.088,39.0,reviewed,us,us
2022-09-28T09:24:06.225Z,32.3387,142.6554,10.0,4.4,mb,16.0,155.0,2.517,0.47,us,us6000iqri,2022-10-09T12:46:10.040Z,"Izu Islands, Japan region",earthquake,7.19,1.909,0.239,5.0,reviewed,us,us
2022-09-28T09:06:07.784Z,53.8765,-35.5465,10.0,4.6,mb,32.0,177.0,9.019,0.46,us,us6000inxz,2022-10-09T12:41:09.040Z,Reykjanes Ridge,earthquake,13.18,1.965,0.081,45.0,reviewed,us,us
2022-09-28T08:28:39.491Z,53.8819,-35.1687,10.0,4.6,mb,31.0,116.0,9.135,0.46,us,us6000iqre,2022-10-05T08:02:28.040Z,Reykjanes Ridge,earthquake,11.04,1.914,0.122,20.0,reviewed,us,us
2022-09-28T08:14:25.377Z,53.923,-35.3529,10.0,4.6,mb,29.0,116.0,9.041,0.6,us,us6000iqth,2022-10-05T07:50:32.040Z,Reykjanes Ridge,earthquake,7.68,1.832,0.128,18.0,reviewed,us,us
2022-09-28T08:14:06.415Z,54.0458,-35.2667,10.0,4.6,mb,30.0,116.0,8.966,0.72,us,us6000iqrd,2022-10-05T07:38:07.040Z,Reykjanes Ridge,earthquake,12.56,1.931,0.105,27.0,reviewed,us,us
2022-09-28T07:59:37.542Z,53.7191,-35.5525,10.0,4.9,mb,48.0,94.0,9.152,1.04,us,us6000inxq,2022-09-28T08:15:37.040Z,Reykjanes Ridge,earthquake,6.65,1.772,0.034,265.0,reviewed,us,us
2022-09-28T07:13:14.643Z,53.8874,-35.1234,10.0,4.6,mb,60.0,100.0,18.425,0.75,us,us6000iqrv,2022-10-05T07:08:06.040Z,Reykjanes Ridge,earthquake,5.08,1.844,0.055,99.0,reviewed,us,us
2022-09-28T06:46:22.419Z,54.0379,-35.3426,10.0,5.0,mb,44.0,117.0,8.948,0.82,us,us6000inx5,2022-09-28T07:07:26.040Z,Reykjanes Ridge,earthquake,11.33,1.918,0.044,169.0,reviewed,us,us
2022-09-28T06:34:27.311Z,-58.0374,-25.5785,66.464,5.2,mb,44.0,87.0,7.158,0.95,us,us6000inwy,2022-09-28T06:53:28.040Z,South Sandwich Islands region,earthquake,10.77,5.043,0.067,72.0,reviewed,us,us
2022-09-28T06:22:07.699Z,9.2939,126.5717,37.164,4.4,mb,24.0,115.0,2.419,0.66,us,us6000iqr6,2022-10-05T06:21:30.040Z,"41 km E of Cortes, Philippines",earthquake,12.72,7.338,0.169,10.0,reviewed,us,us
2022-09-28T06:09:46.604Z,53.683,-35.0576,10.0,4.7,mb,30.0,148.0,9.338,0.51,us,us6000inww,2022-09-28T06:31:12.040Z,Reykjanes Ridge,earthquake,7.34,1.953,0.054,105.0,reviewed,us,us
2022-09-28T06:03:10.383Z,-4.3035,152.8496,10.012,4.7,mb,27.0,132.0,7.588,0.47,us,us6000inwu,2022-09-28T07:18:00.040Z,"64 km E of Kokopo, Papua New Guinea",earthquake,13.7,4.896,0.097,32.0,reviewed,us,us
2022-09-28T04:52:57.917Z,53.8433,-35.4476,10.0,4.5,mb,52.0,133.0,15.101,0.57,us,us6000iqrb,2022-10-05T00:02:14.040Z,Reykjanes Ridge,earthquake,12.98,1.89,0.087,39.0,reviewed,us,us
2022-09-28T04:47:59.143Z,-22.8219,171.5839,10.0,5.4,mww,79.0,70.0,3.826,0.67,us,us6000inwk,2022-10-04T23:59:48.915Z,southeast of the Loyalty Islands,earthquake,5.07,1.785,0.066,22.0,reviewed,us,us
2022-09-28T04:36:53.115Z,-8.5494,111.1988,127.304,4.0,mb,16.0,159.0,0.921,0.51,us,us6000iqr2,2022-10-04T23:49:58.040Z,"74 km S of Jatiroto, Indonesia",earthquake,8.27,6.913,0.232,5.0,reviewed,us,us
2022-09-28T04:20:57.791Z,2.9893,126.1825,55.746,4.6,mb,30.0,123.0,2.501,0.49,us,us6000inwi,2022-10-04T23:36:06.040Z,Molucca Sea,earthquake,8.6,5.574,0.136,16.0,reviewed,us,us
2022-09-28T03:57:13.442Z,24.3817,107.4149,10.0,4.3,mb,28.0,100.0,4.441,0.3,us,us6000iqrg,2022-10-04T23:31:37.040Z,"97 km ENE of Baise City, China",earthquake,10.23,1.885,0.168,10.0,reviewed,us,us
2022-09-28T03:46:33.731Z,0.1208,99.95,10.0,4.5,mb,38.0,110.0,1.109,0.78,us,us6000iqr8,2022-10-04T23:26:58.040Z,"northern Sumatra, Indonesia",earthquake,6.44,1.881,0.157,12.0,reviewed,us,us
2022-09-28T03:43:28.470Z,3.2277,126.8959,35.0,4.5,mb,14.0,140.0,2.484,0.51,us,us6000iqr1,2022-10-04T23:18:15.040Z,"206 km NW of Tobelo, Indonesia",earthquake,9.37,1.939,0.27,4.0,reviewed,us,us
2022-09-28T03:41:35.736Z,53.684,-35.2055,10.0,4.6,mb,41.0,115.0,15.304,0.53,us,us6000inwe,2022-09-28T23:19:28.040Z,Reykjanes Ridge,earthquake,12.57,1.903,0.043,161.0,reviewed,us,us
2022-09-28T03:28:41.963Z,53.6698,-35.3673,10.0,4.5,mb,31.0,158.0,18.691,0.51,us,us6000iqr5,2022-10-04T23:03:41.040Z,Reykjanes Ridge,earthquake,16.08,1.947,0.124,19.0,reviewed,us,us
2022-09-28T03:23:22.895Z,-19.273,-69.974,61.137,4.2,mb,31.0,144.0,0.736,0.87,us,us6000inw5,2022-10-04T22:53:41.518Z,"94 km SSE of Arica, Chile",earthquake,4.16,6.763,0.167,10.0,reviewed,us,us
2022-09-28T02:39:28.809Z,9.1945,126.2648,54.756,4.7,mb,50.0,115.0,2.218,0.69,us,us6000inw3,2022-09-28T14:06:37.022Z,"9 km E of Tigao, Philippines",earthquake,10.17,7.76,0.087,40.0,reviewed,us,us
2022-09-28T02:22:36.149Z,53.6968,-35.2127,10.0,4.5,mb,30.0,148.0,15.291,0.6,us,us6000inw1,2022-09-28T03:14:52.040Z,Reykjanes Ridge,earthquake,10.38,1.89,0.074,54.0,reviewed,us,us
2022-09-28T02:17:14.785Z,26.9386,-111.4173,10.0,4.2,mb,52.0,140.0,0.827,0.85,us,us6000invq,2022-09-28T03:05:56.040Z,"56 km E of Mulegé, Mexico",earthquake,7.08,1.948,0.065,66.0,reviewed,us,us
2022-09-28T01:50:11.634Z,35.8857,22.113,43.026,4.5,mb,41.0,95.0,1.299,0.68,us,us6000invc,2022-09-28T02:35:44.040Z,"84 km WSW of Kýthira, Greece",earthquake,4.13,10.786,0.163,11.0,reviewed,us,us
2022-09-28T01:43:26.134Z,53.8375,-35.1736,10.0,4.8,mb,44.0,149.0,15.171,0.86,us,us6000inve,2022-09-28T02:01:10.040Z,Reykjanes Ridge,earthquake,4.18,1.94,0.056,98.0,reviewed,us,us
2022-09-28T01:18:24.940Z,26.9786,-111.371,10.0,5.4,mww,59.0,135.0,0.846,0.97,us,us6000inv3,2022-10-04T14:42:25.774Z,"61 km E of Mulegé, Mexico",earthquake,6.45,1.908,0.038,67.0,reviewed,us,us
2022-09-28T01:12:25.024Z,9.3912,126.5765,35.0,5.2,mww,88.0,83.0,2.509,1.36,us,us6000inv0,2022-09-28T05:11:18.040Z,"44 km ENE of Cortes, Philippines",earthquake,5.84,1.828,0.069,20.0,reviewed,us,us
2022-09-28T00:59:41.325Z,53.8997,-35.0757,10.0,4.6,mb,50.0,88.0,9.15,0.4,us,us6000iqqw,2022-10-11T04:35:03.040Z,Reykjanes Ridge,earthquake,6.25,1.833,0.077,50.0,reviewed,us,us
2022-09-28T00:55:08.898Z,53.7373,-35.1862,10.0,4.9,mb,110.0,46.0,9.251,0.52,us,us6000inuv,2022-10-11T04:21:02.040Z,Reykjanes Ridge,earthquake,9.85,1.824,0.039,202.0,reviewed,us,us
2022-09-28T00:31:42.893Z,53.8278,-35.3653,10.0,4.6,mb,37.0,157.0,9.118,0.45,us,us6000iqqt,2022-10-11T04:13:26.040Z,Reykjanes Ridge,earthquake,12.82,1.925,0.082,44.0,reviewed,us,us
2022-09-28T00:22:51.057Z,53.7043,-35.5688,10.0,4.6,mb,44.0,178.0,9.159,0.39,us,us6000inus,2022-10-11T04:03:03.040Z,Reykjanes Ridge,earthquake,12.62,1.957,0.063,75.0,reviewed,us,us
2022-09-28T00:16:09.437Z,53.8161,-35.3071,10.0,4.4,mb,57.0,105.0,9.146,0.53,us,us6000iqqu,2022-10-11T03:54:46.040Z,Reykjanes Ridge,earthquake,11.23,1.898,0.077,49.0,reviewed,us,us
2022-09-27T23:41:29.021Z,53.7114,-35.3572,10.0,4.4,mb,19.0,193.0,9.219,0.55,us,us6000iqhe,2022-10-11T03:31:13.040Z,Reykjanes Ridge,earthquake,10.28,1.959,0.149,13.0,reviewed,us,us
2022-09-27T23:26:03.460Z,53.8436,-35.2758,10.0,4.4,mb,35.0,151.0,18.35,0.55,us,us6000iqhd,2022-10-11T03:00:29.040Z,Reykjanes Ridge,earthquake,14.2,1.941,0.1,29.0,reviewed,us,us
2022-09-27T23:15:29.896Z,53.8019,-35.2589,10.0,4.6,mb,23.0,216.0,9.174,0.73,us,us6000iqhc,2022-10-11T02:35:47.040Z,Reykjanes Ridge,earthquake,14.39,1.963,0.132,17.0,reviewed,us,us
2022-09-27T23:13:32.390Z,53.7412,-35.2738,10.0,4.7,mb,78.0,108.0,9.22,0.5,us,us6000inu0,2022-10-11T00:30:23.040Z,Reykjanes Ridge,earthquake,7.62,1.732,0.058,88.0,reviewed,us,us
2022-09-27T22:43:58.210Z,19.2428333333333,-155.3965,32.18,4.45,ml,48.0,110.0,0.0,0.13,hv,hv73156112,2022-10-10T22:45:39.896Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.5,0.61,0.141272064982742,37.0,reviewed,hv,hv
2022-09-27T22:33:02.663Z,53.7102,-35.4689,10.0,4.5,mb,26.0,114.0,18.277,0.37,us,us6000iqhb,2022-10-10T22:30:40.040Z,Reykjanes Ridge,earthquake,15.17,1.951,0.106,26.0,reviewed,us,us
2022-09-27T22:28:51.963Z,53.7408,-35.1904,10.0,4.6,mb,73.0,92.0,9.247,0.48,us,us6000intl,2022-10-10T22:14:51.040Z,Reykjanes Ridge,earthquake,10.5,1.893,0.052,109.0,reviewed,us,us
2022-09-27T22:06:55.159Z,53.7498,-35.2208,10.0,4.6,mb,58.0,101.0,18.407,0.63,us,us6000iqh9,2022-10-10T22:03:21.040Z,Reykjanes Ridge,earthquake,9.59,1.813,0.065,70.0,reviewed,us,us
2022-09-27T21:58:35.209Z,53.8607,-35.197,10.0,4.5,mb,51.0,90.0,9.144,0.68,us,us6000iqh7,2022-10-10T05:34:18.040Z,Reykjanes Ridge,earthquake,4.47,1.871,0.08,46.0,reviewed,us,us
2022-09-27T21:50:33.514Z,27.6273,56.4908,10.0,4.2,mb,20.0,103.0,2.683,0.42,us,us6000iqh5,2022-10-10T04:59:36.040Z,"53 km NNE of Bandar Abbas, Iran",earthquake,7.46,1.929,0.176,9.0,reviewed,us,us
2022-09-27T21:32:25.287Z,53.7584,-35.3536,10.0,4.5,mb,43.0,179.0,14.489,0.75,us,us6000iqh6,2022-10-10T04:01:57.040Z,Reykjanes Ridge,earthquake,14.36,1.954,0.09,36.0,reviewed,us,us
2022-09-27T21:20:28.572Z,42.3108,80.4682,10.0,4.4,mb,31.0,151.0,1.247,0.59,us,us6000int9,2022-10-10T03:19:39.040Z,"126 km N of Aksu, China",earthquake,6.13,1.885,0.149,13.0,reviewed,us,us
2022-09-27T21:18:19.118Z,53.7376,-35.23,10.0,4.9,mb,90.0,74.0,9.237,0.6,us,us6000int8,2022-10-10T03:04:12.040Z,Reykjanes Ridge,earthquake,6.28,1.831,0.034,268.0,reviewed,us,us
2022-09-27T21:10:24.579Z,53.7663,-35.3416,10.0,4.6,mb,44.0,148.0,15.196,0.58,us,us6000iqhn,2022-10-10T02:39:49.040Z,Reykjanes Ridge,earthquake,13.41,1.9,0.086,40.0,reviewed,us,us
2022-09-27T21:09:53.644Z,53.7061,-35.2178,10.0,4.8,mb,77.0,82.0,15.281,0.44,us,us6000int6,2022-10-07T04:06:39.040Z,Reykjanes Ridge,earthquake,6.69,1.765,0.047,142.0,reviewed,us,us
2022-09-27T19:53:44.704Z,53.7142,-35.1747,10.0,4.8,mb,145.0,83.0,18.986,0.47,us,us6000insf,2022-09-27T21:49:42.040Z,Reykjanes Ridge,earthquake,11.62,1.6,0.047,148.0,reviewed,us,us
2022-09-27T19:39:29.050Z,54.3516,-35.0637,10.0,4.6,mb,100.0,127.0,8.779,0.66,us,us6000insj,2022-09-27T20:54:57.040Z,Reykjanes Ridge,earthquake,12.04,1.9,0.053,110.0,reviewed,us,us
2022-09-27T19:04:48.879Z,53.7459,-35.1458,10.0,4.7,mb,154.0,69.0,9.257,0.55,us,us6000inrw,2022-09-27T20:38:37.040Z,Reykjanes Ridge,earthquake,10.33,1.873,0.046,146.0,reviewed,us,us
2022-09-27T17:48:06.903Z,-23.1686,-68.577,169.237,4.4,mb,21.0,89.0,0.425,1.01,us,us6000inqy,2022-09-27T18:35:37.040Z,"47 km SW of San Pedro de Atacama, Chile",earthquake,9.8,8.871,0.24,5.0,reviewed,us,us
2022-09-27T17:25:36.809Z,-19.4902,-70.0551,66.764,4.5,mb,56.0,135.0,0.78,0.69,us,us6000inqx,2022-09-28T03:53:27.802Z,"80 km N of Iquique, Chile",earthquake,4.05,6.599,0.077,57.0,reviewed,us,us
2022-09-27T16:53:44.271Z,-30.9795,-178.568,58.909,4.9,mb,35.0,104.0,7.057,0.76,us,us6000iqgp,2022-10-06T20:34:42.040Z,"Kermadec Islands, New Zealand",earthquake,11.34,7.202,0.122,24.0,reviewed,us,us
